id,station_id,name,latitude,longitude,air_temp,rainfall,rel_hum,wind_speed,wind_dir,timestamp
S24,S24,Upper Changi Road North,1.3678,103.9826,29.8,0,66.2,5.6,108,2021-10-03T18:00:00
S116,S116,West Coast Highway,1.281,103.754,29.1,0,81.6,4,203,2021-10-03T18:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,26.6,0.2,88.8,5.4,2,2021-10-03T18:00:00
S100,S100,Woodlands Road,1.4172,103.74855,27.1,0,87.2,1.9,293,2021-10-03T18:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,28.1,0,79.7,1.9,77,2021-10-03T21:00:00
S50,S50,Clementi Road,1.3337,103.7768,27.7,0,82.8,1.9,15,2021-10-03T21:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,29.1,0,79.4,4,40,2021-10-03T21:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,28.6,0,80.2,6.2,3,2021-10-03T21:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,28.8,0,82.8,2.8,74,2021-10-03T21:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,27.4,0,85.9,1.6,68,2021-10-03T21:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,27.1,0,88.6,0.8,69,2021-10-03T21:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,29,0,78.1,4.5,54,2021-10-03T21:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,28.5,0,75.8,5.7,112,2021-10-03T21:00:00
S116,S116,West Coast Highway,1.281,103.754,28.9,0,83.8,3.9,75,2021-10-03T21:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,27.3,0,87.2,8.2,46,2021-10-03T21:00:00
S100,S100,Woodlands Road,1.4172,103.74855,26.8,0,89.7,0.5,118,2021-10-03T21:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,27.6,0,79.9,2.3,86,2021-10-04T00:00:00
S50,S50,Clementi Road,1.3337,103.7768,27.1,0,85.1,1,69,2021-10-04T00:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,28.3,0,86,2.9,356,2021-10-04T00:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,28.2,0,83.7,6.9,28,2021-10-04T00:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,28.5,0,74,1.3,122,2021-10-04T00:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,26.8,0,89.2,3.2,72,2021-10-04T00:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,26.1,0,98.5,0.9,59,2021-10-04T00:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,27.9,0,82.7,3.7,53,2021-10-04T00:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,27.8,0,81.6,3.3,76,2021-10-04T00:00:00
S116,S116,West Coast Highway,1.281,103.754,28.4,0,88,4.8,104,2021-10-04T00:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,27.5,0,82.8,9.60001,49,2021-10-04T00:00:00
S100,S100,Woodlands Road,1.4172,103.74855,26.5,0,92.7,0.9,125,2021-10-04T00:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,27.3,0,82.3,2.6,105,2021-10-04T03:00:00
S50,S50,Clementi Road,1.3337,103.7768,26.6,0,87.2,0.6,70,2021-10-04T03:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,28.7,0,82.7,4.5,106,2021-10-04T03:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,27.6,0,87.5,5.7,331,2021-10-04T03:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,27.8,0,96.8,1.7,130,2021-10-04T03:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,26.1,0,91.1,0.8,3,2021-10-04T03:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,25.6,0,99.1,0.8,75,2021-10-04T03:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,27.7,0,84.5,3.1,66,2021-10-04T03:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,26.8,0,88.5,0.3,82,2021-10-04T03:00:00
S116,S116,West Coast Highway,1.281,103.754,27.9,0,91.2,4.1,106,2021-10-04T03:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,27,0,86.6,7.8,55,2021-10-04T03:00:00
S100,S100,Woodlands Road,1.4172,103.74855,26.2,0,91.8,0.3,243,2021-10-04T03:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,26.4,0,88.3,1.7,300,2021-10-04T06:00:00
S50,S50,Clementi Road,1.3337,103.7768,26.1,0,89.9,1,346,2021-10-04T06:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,27,0,92.1,1.4,331,2021-10-04T06:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,27.3,0,88.6,7.7,349,2021-10-04T06:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,25.5,0,95.2,2.1,3,2021-10-04T06:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,25,0,99.2,0.8,4,2021-10-04T06:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,26.8,0,89.3,3.2,35,2021-10-04T06:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,26.5,0,88.5,1.6,336,2021-10-04T06:00:00
S116,S116,West Coast Highway,1.281,103.754,27.5,0,91.3,3.1,91,2021-10-04T06:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,25.6,0,95.1,7.6,21,2021-10-04T06:00:00
S100,S100,Woodlands Road,1.4172,103.74855,25.8,0,94.1,0.7,315,2021-10-04T06:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,29.7,0,73.6,0.8,245,2021-10-04T09:00:00
S50,S50,Clementi Road,1.3337,103.7768,28.4,0,80.2,2.1,152,2021-10-04T09:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,28.8,0,84.2,5.1,152,2021-10-04T09:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,29,0,83,5,312,2021-10-04T09:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,28.8,0,87.9,4.4,161,2021-10-04T09:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,28.2,0,82.6,1.2,268,2021-10-04T09:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,29.1,0,92,0.9,35,2021-10-04T09:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,27.4,0,88.9,4.4,29,2021-10-04T09:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,29.2,0,76.5,3,206,2021-10-04T09:00:00
S116,S116,West Coast Highway,1.281,103.754,28.2,0,90.9,5,194,2021-10-04T09:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,28.3,0,82,6.1,47,2021-10-04T09:00:00
S100,S100,Woodlands Road,1.4172,103.74855,28.2,0,86.5,1,332,2021-10-04T09:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,32.2,0,55.2,2.6,205,2021-10-04T12:00:00
S50,S50,Clementi Road,1.3337,103.7768,30.6,0,64.3,3,212,2021-10-04T12:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,29.8,0,77.9,2.7,204,2021-10-04T12:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,32.1,0,62.1,5,281,2021-10-04T12:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,32.2,0,65.6,2.3,186,2021-10-04T12:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,30.8,0,63.7,3.3,200,2021-10-04T12:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,32.4,0,59.7,2.6,204,2021-10-04T12:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,30.3,0,72.6,3.4,342,2021-10-04T12:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,31.3,0,62.7,5.5,193,2021-10-04T12:00:00
S116,S116,West Coast Highway,1.281,103.754,29.6,0,83.2,5.7,192,2021-10-04T12:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,31,0,61.9,3.9,35,2021-10-04T12:00:00
S100,S100,Woodlands Road,1.4172,103.74855,32.2,0,60,2.7,182,2021-10-04T12:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,33.4,0,45,4.9,247,2021-10-04T15:00:00
S50,S50,Clementi Road,1.3337,103.7768,32.3,0,50.1,4.1,210,2021-10-04T15:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,29.5,0,79.1,10.5,130,2021-10-04T15:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,33.6,0,46.5,5.4,272,2021-10-04T15:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,33.4,0,55.1,5.8,172,2021-10-04T15:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,32.1,0,52.2,5.6,196,2021-10-04T15:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,32.5,0,66.2,3.9,195,2021-10-04T15:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,31.5,0,65.1,3.8,339,2021-10-04T15:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,30.4,0,70.7,10,171,2021-10-04T15:00:00
S116,S116,West Coast Highway,1.281,103.754,30.6,0,63.5,5.9,217,2021-10-04T15:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,32.6,0,48.6,4.8,80,2021-10-04T15:00:00
S100,S100,Woodlands Road,1.4172,103.74855,33.6,0,46.5,3.9,195,2021-10-04T15:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,32.6,0,48.2,1.6,270,2021-10-04T18:00:00
S50,S50,Clementi Road,1.3337,103.7768,30.8,0,59.4,2.5,174,2021-10-04T18:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,31.4,0,68.1,0.9,169,2021-10-04T18:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,31.6,0,54.6,4.4,299,2021-10-04T18:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,31.5,0,62.7,1.4,182,2021-10-04T18:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,30.5,0,59.4,3,206,2021-10-04T18:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,30.6,0,68.8,1.2,193,2021-10-04T18:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,30.6,0,62,4.6,57,2021-10-04T18:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,31.3,0,62.7,1.9,233,2021-10-04T18:00:00
S116,S116,West Coast Highway,1.281,103.754,30.5,0,71,3.8,194,2021-10-04T18:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,30.9,0,57.3,5.5,48,2021-10-04T18:00:00
S100,S100,Woodlands Road,1.4172,103.74855,31.9,0,59.8,1,308,2021-10-04T18:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,28,0,79.3,3.1,47,2021-10-04T21:00:00
S50,S50,Clementi Road,1.3337,103.7768,28.7,0,72.2,1.9,47,2021-10-04T21:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,29.4,0,83.4,2.9,10,2021-10-04T21:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,29,0,82,7.7,52,2021-10-04T21:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,29.8,0,79.5,2.1,109,2021-10-04T21:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,28.6,0,75.2,3.6,17,2021-10-04T21:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,27.1,0,92.8,1.5,66,2021-10-04T21:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,29.7,0,66.1,4.8,49,2021-10-04T21:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,28.6,0,82.8,6.1,82,2021-10-04T21:00:00
S116,S116,West Coast Highway,1.281,103.754,30.1,0,76.2,4.7,159,2021-10-04T21:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,27.8,0,82.2,10.4,33,2021-10-04T21:00:00
S100,S100,Woodlands Road,1.4172,103.74855,28.4,0,78.6,2.1,55,2021-10-04T21:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,28.3,0,83.1,2.5,53,2021-10-05T00:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,29.5,0,85.9,5.4,101,2021-10-05T00:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,28.9,0,87.6,8.7,44,2021-10-05T00:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,29.2,0,84.7,1.3,126,2021-10-05T00:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,27.5,0,87.3,2.4,26,2021-10-05T00:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,27.4,0,92.6,1.2,56,2021-10-05T00:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,28.6,0,81.6,4.6,57,2021-10-05T00:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,28.9,0,82.1,5.5,142,2021-10-05T00:00:00
S116,S116,West Coast Highway,1.281,103.754,29,0,90.7,3.6,60,2021-10-05T00:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,26.8,0,92.9,8.7,21,2021-10-05T00:00:00
S100,S100,Woodlands Road,1.4172,103.74855,28.2,0,84.7,1.3,54,2021-10-05T00:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,28.1,0,83.3,2.9,92,2021-10-05T03:00:00
S50,S50,Clementi Road,1.3337,103.7768,27.4,0,89.5,1.2,350,2021-10-05T03:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,29.2,0,85.8,5.8,73,2021-10-05T03:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,28.8,0,86.4,6.8,340,2021-10-05T03:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,27,0,91.5,2.5,21,2021-10-05T03:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,26.8,0,95.7,0.9,74,2021-10-05T03:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,28.3,0,85.6,4.4,49,2021-10-05T03:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,28.2,0,87,3.1,92,2021-10-05T03:00:00
S116,S116,West Coast Highway,1.281,103.754,28.6,0,91.5,4.4,101,2021-10-05T03:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,27.4,0,90.3,8.7,52,2021-10-05T03:00:00
S100,S100,Woodlands Road,1.4172,103.74855,27.4,0,89,0.9,65,2021-10-05T03:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,27.8,0,84,2,152,2021-10-05T06:00:00
S50,S50,Clementi Road,1.3337,103.7768,26,0,88,1.1,111,2021-10-05T06:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,28.9,0,87.6,7.1,123,2021-10-05T06:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,28.4,0,88.9,5.1,316,2021-10-05T06:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,27.4,0,83.7,2.8,141,2021-10-05T06:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,26.6,0,94.7,1.1,160,2021-10-05T06:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,28.4,0,83.2,3.5,71,2021-10-05T06:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,28,0,86.6,5.8,168,2021-10-05T06:00:00
S116,S116,West Coast Highway,1.281,103.754,28.1,0,94.6,5.4,132,2021-10-05T06:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,27.3,0,89.8,5.2,51,2021-10-05T06:00:00
S100,S100,Woodlands Road,1.4172,103.74855,27.5,0,74.1,3.1,181,2021-10-05T06:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,25.2,0,74.1,5.2,279,2021-10-05T09:00:00
S50,S50,Clementi Road,1.3337,103.7768,23.8,0,80.6,3.5,286,2021-10-05T09:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,24.6,2.6,92.6,9.60001,255,2021-10-05T09:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,23.8,0,92.6,7.1,328,2021-10-05T09:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,23,0,83.4,7.5,279,2021-10-05T09:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,23.8,2.2,91,7.4,276,2021-10-05T09:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,24,0,86.3,3,329,2021-10-05T09:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,24,1.6,88.4,11.3,280,2021-10-05T09:00:00
S116,S116,West Coast Highway,1.281,103.754,25,0,88.6,10,289,2021-10-05T09:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,23.7,0,92,6.6,284,2021-10-05T09:00:00
S100,S100,Woodlands Road,1.4172,103.74855,24.5,0,87.3,1.9,296,2021-10-05T09:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,28.4,0,64.9,3.3,279,2021-10-05T12:00:00
S50,S50,Clementi Road,1.3337,103.7768,28.2,0,68.8,1.8,274,2021-10-05T12:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,28.5,0,69.3,3.2,229,2021-10-05T12:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,28.3,0,68.6,7.1,321,2021-10-05T12:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,28.9,0,67.2,2.3,347,2021-10-05T12:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,27.4,0,75.3,3.9,283,2021-10-05T12:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,26.7,0,81.8,2.1,274,2021-10-05T12:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,28.1,0,73.8,8.2,302,2021-10-05T12:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,27.9,0,67.8,3.7,282,2021-10-05T12:00:00
S116,S116,West Coast Highway,1.281,103.754,27.7,0,82.7,11.4,290,2021-10-05T12:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,27.7,0,71.5,5.3,21,2021-10-05T12:00:00
S100,S100,Woodlands Road,1.4172,103.74855,28,0,72.3,2.3,284,2021-10-05T12:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,28.5,0,68.7,4.5,248,2021-10-05T15:00:00
S50,S50,Clementi Road,1.3337,103.7768,28.7,0,69,2.2,257,2021-10-05T15:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,28.2,0,84.7,6.9,231,2021-10-05T15:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,28.8,0,72.1,7,323,2021-10-05T15:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,28.4,0,76.4,4.7,234,2021-10-05T15:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,27.7,0,77,4.9,265,2021-10-05T15:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,28.1,0,79.8,2.3,263,2021-10-05T15:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,28.2,0,75.6,4.6,322,2021-10-05T15:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,28.6,0,75.1,3.1,257,2021-10-05T15:00:00
S116,S116,West Coast Highway,1.281,103.754,28,0,85.6,8.89999,239,2021-10-05T15:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,27.9,0,77.1,4.5,286,2021-10-05T15:00:00
S100,S100,Woodlands Road,1.4172,103.74855,29,0,72.7,2.7,228,2021-10-05T15:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,28.5,0,72.1,3.3,256,2021-10-05T18:00:00
S50,S50,Clementi Road,1.3337,103.7768,28.3,0,74.6,1.9,241,2021-10-05T18:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,28.8,0,81.5,9.7,208,2021-10-05T18:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,29.1,0,73.6,5.5,304,2021-10-05T18:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,28.3,0,81.3,2.9,219,2021-10-05T18:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,27.7,0,83.8,3.2,268,2021-10-05T18:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,27.6,0,82.5,1.3,244,2021-10-05T18:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,28.6,0,79,6.6,316,2021-10-05T18:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,28.8,0,71.8,4.1,278,2021-10-05T18:00:00
S116,S116,West Coast Highway,1.281,103.754,28.2,0,88.3,9.7,242,2021-10-05T18:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,27.7,0,80,3.7,1,2021-10-05T18:00:00
S100,S100,Woodlands Road,1.4172,103.74855,28.6,0,77.4,2.3,238,2021-10-05T18:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,28,0,76.6,3.4,265,2021-10-05T21:00:00
S50,S50,Clementi Road,1.3337,103.7768,27.7,0,80.9,1.9,269,2021-10-05T21:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,28.7,0,80.2,2.5,261,2021-10-05T21:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,28.6,0,78.8,6.6,315,2021-10-05T21:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,28.1,0,91.6,2,233,2021-10-05T21:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,27.2,0,86,4,281,2021-10-05T21:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,26.4,0,90.4,1.1,222,2021-10-05T21:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,28.9,0,81.1,6.7,325,2021-10-05T21:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,28.2,0,77,3.1,287,2021-10-05T21:00:00
S116,S116,West Coast Highway,1.281,103.754,28.6,0,89,7.6,290,2021-10-05T21:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,27.3,0,84.8,4.7,26,2021-10-05T21:00:00
S100,S100,Woodlands Road,1.4172,103.74855,28,0,81.7,1,280,2021-10-05T21:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,28,0,77.9,3.1,272,2021-10-06T00:00:00
S50,S50,Clementi Road,1.3337,103.7768,27.8,0,79,2,296,2021-10-06T00:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,29.1,0,79.5,3.3,255,2021-10-06T00:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,28.6,0,80.5,6.9,322,2021-10-06T00:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,28.2,0,82.5,2.2,248,2021-10-06T00:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,27.3,0,84.3,4.5,295,2021-10-06T00:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,26.1,0,95.9,0.9,201,2021-10-06T00:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,29.1,0,79.6,5.8,339,2021-10-06T00:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,28,0,81.1,2.3,272,2021-10-06T00:00:00
S116,S116,West Coast Highway,1.281,103.754,29,0,86.8,8.8,276,2021-10-06T00:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,27.3,0,85.5,4.4,1,2021-10-06T00:00:00
S100,S100,Woodlands Road,1.4172,103.74855,27.6,0,84.4,1.1,260,2021-10-06T00:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,27.5,0,79.5,2.3,281,2021-10-06T03:00:00
S50,S50,Clementi Road,1.3337,103.7768,27.2,0,83,1.8,303,2021-10-06T03:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,28.5,0,83.8,2.6,264,2021-10-06T03:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,28,0,84.5,6.8,326,2021-10-06T03:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,26.7,0,87.2,4.4,296,2021-10-06T03:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,26.4,0,91.4,1.5,236,2021-10-06T03:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,28.2,0,84.2,4.2,52,2021-10-06T03:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,27.5,0,83.5,2.2,274,2021-10-06T03:00:00
S116,S116,West Coast Highway,1.281,103.754,28,0,93.1,5.7,319,2021-10-06T03:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,27.1,0,85,4.4,6,2021-10-06T03:00:00
S100,S100,Woodlands Road,1.4172,103.74855,27.1,0,84.7,0.8,278,2021-10-06T03:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,26.5,0,84.1,2.1,267,2021-10-06T06:00:00
S50,S50,Clementi Road,1.3337,103.7768,26.5,0,87.4,1.8,288,2021-10-06T06:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,28.1,0,84.4,2.7,263,2021-10-06T06:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,27.3,0,88.5,7,327,2021-10-06T06:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,27.7,0,96.9,2.8,283,2021-10-06T06:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,25.9,0,90.9,4.5,298,2021-10-06T06:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,25.6,0,95.6,1.3,188,2021-10-06T06:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,28.4,0,83.7,6,343,2021-10-06T06:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,27,0,85.1,1.7,269,2021-10-06T06:00:00
S116,S116,West Coast Highway,1.281,103.754,28.2,0,91.8,10,293,2021-10-06T06:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,26.6,0,87.6,4.4,354,2021-10-06T06:00:00
S100,S100,Woodlands Road,1.4172,103.74855,26.3,0,88.7,1.3,291,2021-10-06T06:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,29.5,0,67.1,4.2,285,2021-10-06T09:00:00
S50,S50,Clementi Road,1.3337,103.7768,29.4,0,67.8,3.3,287,2021-10-06T09:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,28.7,0,79.1,3.5,254,2021-10-06T09:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,28.2,0,80.3,5.4,319,2021-10-06T09:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,27.9,0,88.3,2.1,303,2021-10-06T09:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,28.5,0,76.9,4.6,287,2021-10-06T09:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,27.3,0,86,1.2,243,2021-10-06T09:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,28.9,0,76,5.8,357,2021-10-06T09:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,28.3,0,76.6,3.4,288,2021-10-06T09:00:00
S116,S116,West Coast Highway,1.281,103.754,29.1,0,79.5,12.7,288,2021-10-06T09:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,28,0,75.3,5.1,337,2021-10-06T09:00:00
S100,S100,Woodlands Road,1.4172,103.74855,29.2,0,74.1,2.8,283,2021-10-06T09:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,32.2,0,53.8,6.2,276,2021-10-06T12:00:00
S50,S50,Clementi Road,1.3337,103.7768,31.9,0,58.7,4,263,2021-10-06T12:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,29.5,0,85.3,13.3,187,2021-10-06T12:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,31.7,0,60.2,8.5,309,2021-10-06T12:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,31.8,0,72.3,5.8,196,2021-10-06T12:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,30.4,0,63.6,10.2,273,2021-10-06T12:00:00
