,timestamp,image,camera_id,latitude,longitude,height,width,md5,traffic_count
73,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/38479c43-4f76-42c2-b12f-e0daf3683df8.jpg,1002,1.319541067,103.8785627,240,320,f45d6d7429fa009dfbb808fec3fb3291,1
74,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/33d7f613-ced6-4d47-a993-1ee79ee0db29.jpg,1003,1.323957439,103.8728576,240,320,c329303891f8009c4600d869e95ff234,0
75,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/9cf16174-876e-4173-b37b-02264d872aca.jpg,1004,1.319535712,103.8750668,240,320,0c55820677f94b6a2854f77bff633b44,0
76,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/cf7276de-72e1-4dec-aefb-6636f348c8dc.jpg,1005,1.363519886,103.905394,240,320,7d5a5ad7f100672945e634d41b6396be,0
77,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/c9f8613e-a67c-4771-ba4b-d255cba60adc.jpg,1006,1.357098686,103.902042,240,320,e8b906ea2bba517944585dd446fc3d49,0
78,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/4990d4f2-aa26-43e0-9469-8eff5a100cd0.jpg,1501,1.27414394350065,103.851316802547,240,320,32971e871d05d16cc4808bcafe0186bb,0
79,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/1186cf46-3002-449f-bfc2-6d60ad4bca6c.jpg,1502,1.27135090682664,103.861828440597,240,320,fa7be27b49dd76953b2e6fe31c829ce4,0
80,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/a775f557-44cd-48e9-bd50-9d76ace70ff0.jpg,1503,1.27066408655104,103.856977943394,240,320,d4ad07a0bdcfc941cf2b26e649c4e789,0
81,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/95c727de-0595-4290-b688-b1c8babbde91.jpg,1504,1.29409891409364,103.876056196568,240,320,766e84cdab0f3f109002e541fe57d833,0
82,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/a53996ed-0db0-4969-8eb9-5cc1682c59eb.jpg,1505,1.2752977149006,103.866390381759,240,320,bdbd2c7f2f1303c760299dded33399d1,0
